	Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug	corrected_df	upmost_disease_parent	upmost_drug_parent	is_represented_by_children_diseases	is_represented_by_children_drugs
366	973	16	0.01644398766700925	0.9904607410861488	16.54493927125506	0.9616414933029354	0.5667037588821691	1.6318126484037951	hydrocep	J01T1	0.9995084634941636	nervsyst	J01T1	False	False
324	464	19	0.040948275862068964	0.7454226015569446	17.219973009446694	1.1157830056179776	0.6933274749963219	1.7956474545199497	ntd	J01CT1	0.9995084634941636	nervsyst	J01T1	False	False
36	170	18	0.10588235294117647	0.1042232930590346	12.11336032388664	1.5626934984520124	0.950878581311634	2.568162768726688	nervsyst	J07T1	0.7532526370563966	nervsyst	J07T1	False	False
294	170	13	0.07647058823529412	0.01104925740447183	6.3090418353576245	2.2053289249769046	1.236063447201737	3.934648887441808	ntd	J07T1	0.5157635509873101	nervsyst	J07T1	False	False
181	524	17	0.03244274809160305	0.06595828050303963	10.748717948717948	1.6767769742128718	1.0044682930196858	2.7990739387085504	spinabif	M01T1	0.6962191787702605	nervsyst	M01T1	False	False
297	524	29	0.05534351145038168	0.029983268069714724	19.446693657219974	1.5813418740248009	1.0647878285882706	2.3484886429061658	ntd	M01T1	0.6554694803879548	nervsyst	M01T1	False	False
371	524	14	0.0267175572519084	0.10765436536722098	8.910121457489879	1.660294117647059	0.9456861981499216	2.914895620223932	hydrocep	M01T1	0.7532526370563966	nervsyst	M01T1	False	False
41	313	26	0.08306709265175719	0.4728753378431917	22.30283400809716	1.1901522828546445	0.7886266495418748	1.7961128465630294	nervsyst	N01T1	0.9825883411145494	nervsyst	N01T1	False	False
299	313	13	0.041533546325878586	0.7871058499697987	11.616059379217276	1.1304707379134857	0.6400819028202827	1.9965633829792584	ntd	N01T1	0.9995084634941636	nervsyst	N01T1	False	False
142	1479	24	0.01622718052738337	0.4332809145888339	20.358704453441295	1.2377478191911182	0.7805163825658047	1.9628283251097576	anenceph	N02BT1	0.976194453854149	nervsyst	N02T1	False	False
209	1479	36	0.02434077079107505	0.289897193036142	30.338461538461537	1.2506272851100435	0.8566712025613066	1.8257513519602502	spinabif	N02BT1	0.9172205958955467	nervsyst	N02T1	False	False
399	1479	32	0.021636240703177826	0.15336402183533246	25.14898785425101	1.373230013674661	0.9156864437584205	2.059395640626541	hydrocep	N02BT1	0.8270415721618901	nervsyst	N02T1	False	False
430	1564	12	0.007672634271099744	0.06855561111597529	7.176248313090419	2.046860356138706	1.0107669530304184	4.145008208837023	microcep	N02T1	0.6962191787702605	nervsyst	N02T1	False	False
73	68	11	0.16176470588235295	0.007408097637541353	4.845344129554656	2.547592385218365	1.3278049579845879	4.887936983661966	nervsyst	N02AT1	0.4481453662807834	nervsyst	N02T1	False	False
75	1479	126	0.08519269776876268	0.023058079689604046	105.38623481781376	1.2808352913922627	1.0395208299316452	1.5781685142218607	nervsyst	N02BT1	0.6391567555748952	nervsyst	N02T1	False	False
80	198	24	0.12121212121212123	0.008542794608360067	14.108502024291498	1.8357963875205252	1.1867363482734288	2.8398459197248065	nervsyst	N06AT1	0.4576838662468362	nervsyst	N06T1	False	False
82	154	18	0.11688311688311688	0.03882455984316853	10.97327935222672	1.7506920415224914	1.0621010876030328	2.8857164916073605	nervsyst	N06ABT1	0.6962191787702605	nervsyst	N06T1	False	False
333	198	13	0.06565656565656566	0.04962303674942159	7.348178137651822	1.8640396121312155	1.0481285260462507	3.3150931295624058	ntd	N06AT1	0.6962191787702605	nervsyst	N06T1	False	False
86	463	26	0.05615550755939525	0.2258552574619352	32.99109311740891	0.7638553338134875	0.5089951131112229	1.1463272553420705	nervsyst	R01AT1	0.8697918793881677	nervsyst	R01T1	False	False
338	463	11	0.02375809935205184	0.14904337191474035	17.182860998650472	0.6160582595870207	0.3345306915391393	1.1345080998673782	ntd	R01AT1	0.8179046979378102	nervsyst	R01T1	False	False
87	241	20	0.08298755186721991	0.5534955398778442	17.17246963562753	1.1866248619375066	0.7442662699050473	1.8919016216438869	nervsyst	R03AT1	0.9995084634941636	nervsyst	R03T1	False	False
88	140	11	0.07857142857142857	0.8619456177679998	9.975708502024293	1.1138050470064325	0.5979116620920283	2.0748243618403626	nervsyst	R03BT1	0.9995084634941636	nervsyst	R03T1	False	False
190	301	11	0.03654485049833888	0.07252498904800223	6.174358974358975	1.8744925409635609	1.0036321221613658	3.5010062039077368	spinabif	R03T1	0.6962191787702605	nervsyst	R03T1	False	False
308	301	14	0.04651162790697674	0.4683895069069005	11.170715249662615	1.2798803850107467	0.7380551216594692	2.219473521506232	ntd	R03T1	0.9818591469470196	nervsyst	R03T1	False	False
54	633	44	0.06951026856240126	0.9222061086352698	45.10445344129555	0.971291866028708	0.7053299685922666	1.3375411949338127	nervsyst	R06T1	0.9995084634941636	nervsyst	R06T1	False	False
192	633	15	0.02369668246445497	0.656808692117574	12.984615384615385	1.1763872156473674	0.685962249497827	2.017438834500979	spinabif	R06T1	0.9995084634941636	nervsyst	R06T1	False	False
310	633	24	0.03791469194312797	0.9985795817193558	23.491902834008094	1.0246305418719213	0.668586653450827	1.5702792479000054	ntd	R06T1	0.9995084634941636	nervsyst	R06T1	False	False
55	168	11	0.06547619047619048	0.8864160168214928	11.970850202429151	0.9113701043501831	0.4913398542887131	1.6904703737205942	nervsyst	S01T1	0.9995084634941636	nervsyst	S01T1	False	False
2596	605	22	0.03636363636363636	0.19203999808147187	16.492577597840754	1.3888888888888888	0.8849831256791103	2.1797165275877397	cpalate	A02T1	0.8368485476144633	ofclefts	A02T1	False	False
2676	605	21	0.034710743801652885	0.04329862863286157	13.471659919028339	1.6633490296803652	1.0442097069473233	2.6495922956193905	cleftlip	A02T1	0.6962191787702605	ofclefts	A02T1	False	False
2746	605	30	0.04958677685950413	0.05365232024394307	21.14642375168691	1.4982342889690523	1.0144047575561377	2.2128306949688	clippal	A02T1	0.6962191787702605	ofclefts	A02T1	False	False
2818	605	51	0.08429752066115702	0.0037202529628933938	34.61808367071525	1.5874410816774904	1.1698948402913087	2.154013421556691	liporpal	A02T1	0.40063286547394145	ofclefts	A02T1	False	False
2677	330	13	0.03939393939393939	0.04926208272018359	7.348178137651822	1.8691681886103269	1.0492220006225494	3.3298860634258487	cleftlip	A06T1	0.6962191787702605	ofclefts	A06T1	False	False
2820	330	22	0.06666666666666668	0.5256626343324688	18.882591093117412	1.1865671641791045	0.7610739791454659	1.8499405756702911	liporpal	A06T1	0.9969578118773054	ofclefts	A06T1	False	False
2601	1941	55	0.028335909325090163	0.7967469699283196	52.91255060728746	1.0557924124050468	0.7711049365565695	1.4455848552466004	cpalate	A11T1	0.9995084634941636	ofclefts	A11T1	False	False
2680	1941	42	0.021638330757341576	0.8973264422708251	43.22064777327935	0.9612761530458906	0.6745812267550808	1.3698155326077586	cleftlip	A11T1	0.9995084634941636	ofclefts	A11T1	False	False
2750	1941	67	0.034518289541473464	0.9606096587271402	67.84331983805669	0.9826324039487728	0.7403915771257197	1.3041294243764594	clippal	A11T1	0.9995084634941636	ofclefts	A11T1	False	False
2823	1941	109	0.05615662029881505	0.8587966303394245	111.06396761133604	0.9734976086504472	0.7779507611723363	1.2181973993058404	liporpal	A11T1	0.9995084634941636	ofclefts	A11T1	False	False
2644	366	17	0.046448087431693985	0.031758848007365545	9.977327935222672	1.8059784713079845	1.0864009887286772	3.0021679588534327	cpalate	B03AT1	0.6804723663217503	ofclefts	B03T1	False	False
2646	4507	130	0.02884402041269137	0.3320639107582368	122.86288798920378	1.16781534790445	0.8722762262250467	1.5634871681683702	cpalate	B03BB01T1	0.9303092503902161	ofclefts	B03T1	False	False
2721	4507	108	0.0239627246505436	0.24937775892246794	100.3582995951417	1.2258288366973356	0.8862937257043305	1.6954383104592066	cleftlip	B03BB01T1	0.8954305794276527	ofclefts	B03T1	False	False
2789	366	12	0.032786885245901634	0.9319078514641088	12.792712550607288	0.9328209702875179	0.5175308759301119	1.68135854898376	clippal	B03AT1	0.9995084634941636	ofclefts	B03T1	False	False
2791	4507	166	0.0368315952962059	0.30186072714053835	157.53211875843454	1.1554247695764068	0.8924417166817281	1.4959031757440762	clippal	B03BB01T1	0.9172205958955467	ofclefts	B03T1	False	False
2867	366	17	0.046448087431693985	0.4268392537405323	20.942510121457488	0.7943298860204304	0.4832409879432628	1.305683879404929	liporpal	B03AT1	0.976194453854149	ofclefts	B03T1	False	False
2869	4507	274	0.0607943199467495	0.10973423176509953	257.89041835357625	1.1880022048980234	0.9680212450540824	1.457973413345606	liporpal	B03BB01T1	0.7532526370563966	ofclefts	B03T1	False	False
2513	111	16	0.14414414414414414	0.035252104269610125	9.377327935222672	1.8468334771354613	1.080448395032596	3.1568318375495896	ofclefts	C05T1	0.6857484898571241	ofclefts	C05T1	False	False
2828	111	12	0.10810810810810813	0.03401066484858839	6.3514170040485824	2.02618417181524	1.1039121754835153	3.718975466790571	liporpal	C05T1	0.6857484898571241	ofclefts	C05T1	False	False
2757	256	16	0.0625	0.02325401082207068	8.947908232118758	1.8960219478738	1.1249959781685976	3.1954774031026933	clippal	D01T1	0.6391567555748952	ofclefts	D01T1	False	False
2830	256	20	0.078125	0.1839454759971543	14.648313090418355	1.41592549085417	0.8872935421047904	2.25950590251658	liporpal	D01T1	0.8368485476144633	ofclefts	D01T1	False	False
2517	174	12	0.06896551724137931	0.5440110025426254	14.699595141700403	0.7988900953070334	0.4418845821079794	1.4443259851590031	ofclefts	D02T1	0.9995084634941636	ofclefts	D02T1	False	False
2520	226	12	0.05309734513274336	0.10927588961921954	19.092577597840755	0.6000182653962068	0.3335079714336227	1.0795001908394488	ofclefts	D06T1	0.7532526370563966	ofclefts	D06T1	False	False
2690	421	12	0.02850356294536817	0.4697395826742538	9.374493927125506	1.3108969749268902	0.7223387695673469	2.3790096160860363	cleftlip	D07T1	0.9818591469470196	ofclefts	D07T1	False	False
2761	421	13	0.03087885985748218	0.7398750195533905	14.715114709851553	0.8733759764068229	0.4955713948460059	1.5392042480611692	clippal	D07T1	0.9995084634941636	ofclefts	D07T1	False	False
2835	421	25	0.05938242280285035	0.9293436836953671	24.089608636977054	1.04269512164249	0.6874211957545908	1.5815821848547995	liporpal	D07T1	0.9995084634941636	ofclefts	D07T1	False	False
2616	460	14	0.03043478260869565	0.7765049388112869	12.539811066126854	1.1290430302452057	0.6505119717119054	1.959592166752348	cpalate	G01T1	0.9995084634941636	ofclefts	G01T1	False	False
2694	460	12	0.026086956521739132	0.6816843044307214	10.242914979757083	1.1899509803921569	0.6561427614200489	2.158041540642364	cleftlip	G01T1	0.9995084634941636	ofclefts	G01T1	False	False
2764	460	16	0.034782608695652174	0.9119740485052678	16.078272604588395	0.9946242538835132	0.5943466720695904	1.6644787510436383	clippal	G01T1	0.9995084634941636	ofclefts	G01T1	False	False
2839	460	28	0.060869565217391314	0.8069636259010771	26.32118758434548	1.0727179199401422	0.7223496428376383	1.5930287322359054	liporpal	G01T1	0.9995084634941636	ofclefts	G01T1	False	False
2648	517	13	0.025145067698259187	0.8679695726061467	14.093657219973009	0.9149239942890736	0.5178140060129228	1.6165764262950049	cpalate	G03AT1	0.9995084634941636	ofclefts	G03T1	False	False
2650	244	12	0.049180327868852465	0.052590619588313625	6.651551956815116	1.899092558983666	1.0444665138130729	3.453009263476104	cpalate	G03DT1	0.6962191787702605	ofclefts	G03T1	False	False
2651	441	16	0.036281179138322	0.2942770718985268	12.021862348178134	1.3729032258064515	0.8162590159088042	2.3091484819082764	cpalate	G03GT1	0.9172205958955467	ofclefts	G03T1	False	False
2722	517	12	0.02321083172147002	0.9970051155058008	11.512145748987852	1.0467870316443408	0.5776691080633509	1.896869807167532	cleftlip	G03AT1	0.9995084634941636	ofclefts	G03T1	False	False
2724	441	13	0.029478458049886618	0.3724393897929708	9.819838056680162	1.362226389572061	0.7667424838627281	2.4201877103483342	cleftlip	G03GT1	0.9527931216037009	ofclefts	G03T1	False	False
2792	517	16	0.030947775628626693	0.6965762752907275	18.070580296896086	0.8739722201687161	0.5227473696820328	1.4611789287265906	clippal	G03AT1	0.9995084634941636	ofclefts	G03T1	False	False
2795	441	14	0.031746031746031744	0.8069143753883314	15.41417004048583	0.8998327199732352	0.5205145083808449	1.555574169206437	clippal	G03GT1	0.9995084634941636	ofclefts	G03T1	False	False
2870	517	28	0.05415860735009671	0.8316634063760581	29.58272604588394	0.939435252318688	0.6334262747858659	1.3932775264136674	liporpal	G03AT1	0.9995084634941636	ofclefts	G03T1	False	False
2872	244	13	0.05327868852459016	0.8970417682214492	13.961673414304993	0.9249428592494284	0.5243947145866821	1.631441486878472	liporpal	G03DT1	0.9995084634941636	ofclefts	G03T1	False	False
2873	441	27	0.061224489795918366	0.7889738418959593	25.23400809716599	1.0796188807359544	0.7220539998709312	1.6142517427365601	liporpal	G03GT1	0.9995084634941636	ofclefts	G03T1	False	False
2531	138	11	0.07971014492753623	0.9609898627731529	11.658299595141699	0.9375456116765892	0.5035784004179712	1.745491413540502	ofclefts	H03T1	0.9995084634941636	ofclefts	H03T1	False	False
2623	973	26	0.026721479958890033	0.995883344118284	26.52442645074224	0.9766847460881252	0.6433812129934305	1.4826561204717164	cpalate	J01T1	0.9995084634941636	ofclefts	J01T1	False	False
2655	464	13	0.028017241379310345	0.9650396164779892	12.64885290148448	1.0305259329649574	0.5827844517790594	1.8222581183684432	cpalate	J01CT1	0.9995084634941636	ofclefts	J01T1	False	False
2700	973	22	0.022610483042137718	0.969133558233324	21.66599190283401	1.0181994661489928	0.6466346056339187	1.6032704464521397	cleftlip	J01T1	0.9995084634941636	ofclefts	J01T1	False	False
2769	973	43	0.04419321685508736	0.11178905545234513	34.00904183535763	1.3316557148546395	0.9530909037434124	1.860585318714176	clippal	J01T1	0.7543962272993768	ofclefts	J01T1	False	False
2797	162	12	0.07407407407407407	0.011569015946915224	5.662348178137653	2.2675303643724702	1.2425505747756742	4.138015834308721	clippal	J01AT1	0.5214035807799378	ofclefts	J01T1	False	False
2798	464	20	0.04310344827586207	0.3915382959529053	16.218083670715252	1.2640883561385654	0.7930420046301329	2.014924005028399	clippal	J01CT1	0.9605942524362716	ofclefts	J01T1	False	False
2875	162	15	0.0925925925925926	0.0736247021761644	9.269635627530365	1.7062521830247992	0.9937785500509676	2.929522388994596	liporpal	J01AT1	0.6962191787702605	ofclefts	J01T1	False	False
2876	464	29	0.0625	0.6872769352345047	26.550067476383266	1.105654008438819	0.7490646730708242	1.6319963153051296	liporpal	J01CT1	0.9995084634941636	ofclefts	J01T1	False	False
2878	118	12	0.1016949152542373	0.0578203927525465	6.751956815114711	1.8904561274958784	1.0321429248360112	3.4625285742810505	liporpal	J01FT1	0.6962191787702605	ofclefts	J01T1	False	False
2573	118	16	0.13559322033898305	0.06493596019754941	9.968690958164645	1.71828993892639	1.007857795952527	2.9295008939482714	ofclefts	J01FT1	0.6962191787702605	ofclefts	J01T1	False	False
2536	170	17	0.1	0.5507797292140448	14.361673414304994	1.2098157270571064	0.7280158939079378	2.0104699714424132	ofclefts	J07T1	0.9995084634941636	ofclefts	J07T1	False	False
2849	170	11	0.06470588235294117	0.7963271504266844	9.727395411605938	1.143603331962782	0.6157674378641187	2.1239001942239333	liporpal	J07T1	0.9995084634941636	ofclefts	J07T1	False	False
2537	142	14	0.09859154929577464	0.6468281379107444	11.996221322537112	1.1895424836601307	0.6809040572250763	2.0781361271351253	ofclefts	L02T1	0.9995084634941636	ofclefts	L02T1	False	False
2627	524	11	0.02099236641221374	0.4384055057657333	14.284480431848852	0.7516099731586091	0.4066245822802815	1.3892852925505013	cpalate	M01T1	0.976194453854149	ofclefts	M01T1	False	False
2705	524	12	0.022900763358778626	0.9588456740877904	11.668016194331985	1.03140318627451	0.5692290466568014	1.8688303748817527	cleftlip	M01T1	0.9995084634941636	ofclefts	M01T1	False	False
2775	524	17	0.03244274809160305	0.8405756806880817	18.315249662618086	0.9205666128743052	0.5583535561043335	1.5177531860843316	clippal	M01T1	0.9995084634941636	ofclefts	M01T1	False	False
2851	524	29	0.05534351145038168	0.9248785488805248	29.98326585695007	0.9627362229893875	0.6531341187469932	1.4190975612084251	liporpal	M01T1	0.9995084634941636	ofclefts	M01T1	False	False
2629	313	14	0.04472843450479233	0.07809358360836371	8.532523616734142	1.720735785953177	0.9876470484107208	2.9979653660935868	cpalate	N01T1	0.6991275848261651	ofclefts	N01T1	False	False
2706	313	12	0.038338658146964855	0.07617394228320372	6.969635627530365	1.8093935248518007	0.9942224780004312	3.2929299027316983	cleftlip	N01T1	0.6962191787702605	ofclefts	N01T1	False	False
2853	313	17	0.05431309904153354	0.9188224678540208	17.909851551956816	0.9440367886313832	0.5731843958215402	1.5548320309943195	liporpal	N01T1	0.9995084634941636	ofclefts	N01T1	False	False
2659	1479	35	0.023664638269100743	0.3898062456560106	40.318218623481776	0.8365816842768756	0.5784930521414134	1.2098138635837057	cpalate	N02BT1	0.9605942524362716	ofclefts	N02T1	False	False
2731	1479	34	0.02298850574712644	0.911102872104272	32.9331983805668	1.0417602155365964	0.7112709516171136	1.5258100224779974	cleftlip	N02BT1	0.9995084634941636	ofclefts	N02T1	False	False
2802	1479	57	0.038539553752535496	0.4470317736676505	51.69514170040486	1.1368488114634248	0.8425029877550062	1.5340304294584075	clippal	N02BT1	0.976194453854149	ofclefts	N02T1	False	False
2880	1479	91	0.061528059499661926	0.4624883180676911	84.62834008097165	1.1021497001324092	0.8676991998473181	1.3999482328849713	liporpal	N02BT1	0.9818591469470196	ofclefts	N02T1	False	False
2545	186	23	0.12365591397849462	0.06995494416816805	15.71336032388664	1.5493391936025394	0.9933979844480686	2.416405080755881	ofclefts	N05T1	0.6962191787702605	ofclefts	N05T1	False	False
2578	116	12	0.10344827586206896	0.5672263217315029	9.799730094466936	1.2553244800801804	0.6867128684037408	2.2947575657808867	ofclefts	N05BT1	0.9995084634941636	ofclefts	N05T1	False	False
2855	186	14	0.07526881720430108	0.3609803360274947	10.642914979757084	1.3527509926262054	0.7775354505442903	2.3535071574809727	liporpal	N05T1	0.945493585546965	ofclefts	N05T1	False	False
2580	198	19	0.09595959595959597	0.6460807685450556	16.727125506072873	1.1550072248350252	0.7145854828516544	1.866874882620655	ofclefts	N06AT1	0.9995084634941636	ofclefts	N06T1	False	False
2582	154	12	0.07792207792207792	0.8812932855595991	13.009986504723349	0.9141624994265266	0.504224635003628	1.6573824786481175	ofclefts	N06ABT1	0.9995084634941636	ofclefts	N06T1	False	False
2668	463	14	0.03023758099352052	0.7957036095523131	12.621592442645076	1.1210017533052172	0.6459124530588267	1.9455344527920395	cpalate	R01AT1	0.9995084634941636	ofclefts	R01T1	False	False
2811	463	11	0.02375809935205184	0.22099499481882007	16.183130904183535	0.6573740365401085	0.3566921736837201	1.2115225838967123	clippal	R01AT1	0.8622103230692473	ofclefts	R01T1	False	False
2892	463	15	0.032397408207343416	0.02310458138457231	26.492847503373817	0.5352231051344744	0.3169079453062021	0.9039337022396275	liporpal	R01AT1	0.6391567555748952	ofclefts	R01T1	False	False
2636	301	14	0.04651162790697674	0.055705727852754974	8.20539811066127	1.7957965749870264	1.0302321014876634	3.130251264815348	cpalate	R03T1	0.6962191787702605	ofclefts	R03T1	False	False
2893	241	15	0.06224066390041494	0.8413319892403895	13.790013495276654	1.096998939784062	0.6443898775418079	1.8675133111619664	liporpal	R03AT1	0.9995084634941636	ofclefts	R03T1	False	False
2588	241	24	0.0995850622406639	0.4596233385067384	20.35978407557355	1.206485294793086	0.7849853196352999	1.8543108133897659	ofclefts	R03AT1	0.9783838818050604	ofclefts	R03T1	False	False
2589	140	18	0.12857142857142856	0.08178193446983716	11.827260458839405	1.6166415012942192	0.9787857642592018	2.6701754757180045	ofclefts	R03BT1	0.7092332127404013	ofclefts	R03T1	False	False
2552	166	18	0.10843373493975904	0.3264860900439956	14.023751686909582	1.3274359886201992	0.8081529365881049	2.180387181816525	ofclefts	R05T1	0.9303092503902161	ofclefts	R05T1	False	False
2861	166	14	0.08433734939759037	0.17624459873836967	9.498515519568153	1.5352374839537868	0.8800937795125753	2.6780715726023034	liporpal	R05T1	0.8368485476144633	ofclefts	R05T1	False	False
2638	633	17	0.02685624012638231	0.9503175362905928	17.25587044534413	0.9833625833625832	0.594332390883321	1.6270389855756286	cpalate	R06T1	0.9995084634941636	ofclefts	R06T1	False	False
2785	633	21	0.03317535545023697	0.8875090966141121	22.125101214574894	0.9427623990772779	0.5988537824436606	1.4841702050993766	clippal	R06T1	0.9995084634941636	ofclefts	R06T1	False	False
2862	633	31	0.04897314375987362	0.39830947947470585	36.22024291497976	0.8364992011361619	0.5748781313670789	1.217181303866011	liporpal	R06T1	0.9626085627421629	ofclefts	R06T1	False	False
2323	1941	35	0.018031942297784646	0.9462993323124744	34.83846153846154	1.0064083345825214	0.6817583847709334	1.4856549747568983	respirat	A11T1	0.9995084634941636	respirat	A11T1	False	False
2367	4507	83	0.01841579764810295	0.7735622551093261	80.8948717948718	1.0705198915009042	0.7513598667014644	1.5252515989843938	respirat	B03BB01T1	0.9995084634941636	respirat	B03T1	False	False
2413	4507	13	0.0028844020412691373	0.2826170580376793	10.339946018893386	2.0965175789942143	0.6829410121161285	6.435967208079103	choanatr	B03BB01T1	0.9172205958955467	respirat	B03T1	False	False
2439	4507	12	0.0026625249611715108	0.2082809268527777	9.123481781376519	2.5806451612903225	0.7276225441275364	9.152725547387435	CCAM	B03BB01T1	0.8486542013635214	respirat	B03T1	False	False
2479	4507	31	0.006878189483026403	0.44490995469682026	27.978677462887987	1.3334524873398867	0.7185968502004713	2.474399290084392	lunghypo	B03BB01T1	0.976194453854149	respirat	B03T1	False	False
2339	975	14	0.014358974358974359	0.4374237288812679	17.5	0.7732141764093775	0.4425858067174124	1.3508344676361492	respirat	G03T1	0.976194453854149	respirat	G03T1	False	False
2343	973	23	0.0236382322713258	0.19200183367654516	17.464102564102564	1.3925454545454543	0.8839172781325693	2.1938510434732863	respirat	J01T1	0.8368485476144633	respirat	J01T1	False	False
2373	464	11	0.023706896551724137	0.43282647645722894	8.328205128205129	1.3582311004957843	0.7275158329901021	2.5357409951778798	respirat	J01CT1	0.976194453854149	respirat	J01T1	False	False
2377	1479	38	0.02569303583502366	0.016486179022346097	26.54615384615385	1.6199861207494797	1.107188561591063	2.3702873408027942	respirat	N02BT1	0.6156410280630386	respirat	N02T1	False	False
2487	1479	14	0.009465855307640296	0.11003313095485567	9.181376518218624	1.7616467576791808	0.937636810676302	3.309809580324752	lunghypo	N02BT1	0.7532526370563966	respirat	N02T1	False	False
2388	463	13	0.028077753779697626	0.1298510640806222	8.310256410256411	1.6435370370370368	0.9200485401941326	2.9359472615896105	respirat	R01AT1	0.8005440601574209	respirat	R01T1	False	False
2360	633	13	0.020537124802527645	0.7215500167463806	11.361538461538462	1.1631854838709677	0.652457771404635	2.0736981444413574	respirat	R06T1	0.9995084634941636	respirat	R06T1	False	False
3736	605	68	0.11239669421487604	0.26243590509755776	77.3191632928475	0.8537041627208843	0.656909574237753	1.109453760500666	urinary	A02T1	0.9127846027819059	urinary	A02T1	False	False
4122	605	25	0.04132231404958678	0.7576392518474865	23.1059379217274	1.093791766907244	0.7192226551316575	1.6634354060149386	hydronep	A02T1	0.9995084634941636	urinary	A02T1	False	False
4276	605	17	0.02809917355371901	0.5528505796302451	14.369770580296896	1.2084670346125872	0.7277227931491378	2.006797900922761	uretatrsten	A02T1	0.9995084634941636	urinary	A02T1	False	False
3738	330	51	0.15454545454545454	0.16019728258646632	42.17408906882592	1.261616743471582	0.928485934007055	1.714271319694269	urinary	A06T1	0.8368485476144633	urinary	A06T1	False	False
4124	330	21	0.06363636363636363	0.02032119504924763	12.603238866396762	1.7685466538204997	1.1176896973454484	2.7984128995446738	hydronep	A06T1	0.6391567555748952	urinary	A06T1	False	False
4278	330	14	0.042424242424242434	0.0362612829085328	7.838056680161944	1.891936240037506	1.083388293725322	3.303914909454218	uretatrsten	A06T1	0.6857484898571241	urinary	A06T1	False	False
4413	330	12	0.03636363636363636	0.027521134869326086	6.190283400809717	2.0659634526816224	1.1309979148505602	3.773839838051457	VUR	A06T1	0.6391567555748952	urinary	A06T1	False	False
3741	1941	261	0.13446676970633695	0.32491221268411263	248.06032388663968	1.0831971053727614	0.929527402725456	1.2622715216868978	urinary	A11T1	0.9303092503902161	urinary	A11T1	False	False
3843	1941	15	0.0077279752704791345	0.07150881895768191	9.691902834008095	1.9282781081846505	0.9982909958038356	3.7246218568867153	bladepi	A11T1	0.6962191787702605	urinary	A11T1	False	False
4054	1941	24	0.012364760432766615	0.4346040441342408	28.027935222672067	0.812413975149424	0.514285543965988	1.283365777556717	multicyst	A11T1	0.976194453854149	urinary	A11T1	False	False
4127	1941	81	0.04173106646058733	0.3798760667766597	74.12995951417004	1.1354918556371767	0.8727870442574776	1.4772695844898385	hydronep	A11T1	0.9560454152875714	urinary	A11T1	False	False
4233	1941	15	0.0077279752704791345	0.7729929289747431	16.50242914979757	0.8795755451713395	0.4914438600563296	1.5742452038667922	posturvalve	A11T1	0.9995084634941636	urinary	A11T1	False	False
4280	1941	53	0.02730551262235961	0.26696091459450444	46.102024291497976	1.2201064489458453	0.8804240720100971	1.6908439853995358	uretatrsten	A11T1	0.9172205958955467	urinary	A11T1	False	False
4348	1941	36	0.018547140649149918	0.853654696666245	34.576518218623484	1.0576771653543309	0.7185518068925608	1.5568550178028266	megauret	A11T1	0.9995084634941636	urinary	A11T1	False	False
4415	1941	35	0.018031942297784646	0.8593218898153115	36.41012145748988	0.9472869077407378	0.6435806158513667	1.3943124815683532	VUR	A11T1	0.9995084634941636	urinary	A11T1	False	False
3801	366	40	0.1092896174863388	0.3136425239406657	46.7748987854251	0.8302162458316705	0.5934813122994611	1.1613828448486092	urinary	B03AT1	0.923267519798311	urinary	B03T1	False	False
3803	4507	549	0.12181051697359666	0.058942374507660426	575.9958164642375	0.8730140089025217	0.7601810429969761	1.0025946671010106	urinary	B03BB01T1	0.6962191787702605	urinary	B03T1	False	False
3867	4507	17	0.00377191036165964	0.09108849380548872	22.50458839406208	0.5457795100222718	0.2854207058155381	1.0436358242091304	bladepi	B03BB01T1	0.7466485904987298	urinary	B03T1	False	False
3926	4507	12	0.0026625249611715108	0.9788223022308676	11.556410256410256	1.1044652788812968	0.4343273847619022	2.8085807965414267	exbladder	B03BB01T1	0.9995084634941636	urinary	B03T1	False	False
4095	4507	64	0.014200133126248059	0.9077554613366235	65.0808367071525	0.9580788174761448	0.6491177989873904	1.4140962117021203	multicyst	B03BB01T1	0.9995084634941636	urinary	B03T1	False	False
4175	366	13	0.035519125683060114	0.8936027861091091	13.978137651821866	0.9239534151715456	0.5242347698428164	1.6284496231776615	hydronep	B03AT1	0.9995084634941636	urinary	B03T1	False	False
4177	4507	166	0.0368315952962059	0.4845312165479112	172.12968960863697	0.910570450307838	0.7153311797374592	1.1590974480912872	hydronep	B03BB01T1	0.9830327014167999	urinary	B03T1	False	False
4259	4507	34	0.007543820723319281	0.3222784477881635	38.31862348178138	0.7533014177016121	0.4579808635426125	1.2390540109509618	posturvalve	B03BB01T1	0.9303092503902161	urinary	B03T1	False	False
4317	4507	99	0.021965830929664962	0.23809381916286695	107.0488529014845	0.8242805289084781	0.6097062925017471	1.1143699822249948	uretatrsten	B03BB01T1	0.8751326267247277	urinary	B03T1	False	False
4386	4507	80	0.017750166407810068	0.9693793715742192	80.28663967611338	0.9907734009834755	0.6965898498050352	1.4091964336992615	megauret	B03BB01T1	0.9995084634941636	urinary	B03T1	False	False
4459	4507	84	0.018637674728200576	0.9938049206119602	84.54426450742241	0.983421371755082	0.6977262355268377	1.3860989384961226	VUR	B03BB01T1	0.9995084634941636	urinary	B03T1	False	False
